SOURCE_ID,ORIGINAL_SOURCE_PATH,ORIGINAL_RELATIVE_PATH,DESTINATION_RELATIVE_PATH,FILENAME,FILE_TYPE,FILE_SIZE_BYTES,SOURCE_SHA256,DESTINATION_SHA256,HASH_VERIFIED,SOURCE_CATEGORY,SOURCE_AUTHORITY,AUTHORITY_STATUS,ORIGINAL_OR_GENERATED,CURRENT_OR_HISTORICAL,SENSITIVE_DATA_STATUS,DUPLICATE_GROUP_ID,CANONICAL_FILE_INDICATOR,MIGRATION_TIMESTAMP_UTC,NOTES
CIT-SRC-00185,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\B1FN\reserve_grid.csv,extracted_reserve/staging/B1FN/reserve_grid.csv,staging/normalized_rates/reserve/staging/B1FN/reserve_grid.csv,reserve_grid.csv,.csv,37928,90f9a5a1880f4b942c755761b61ddb8019658f82e1d0050b216c28fd09139b63,90f9a5a1880f4b942c755761b61ddb8019658f82e1d0050b216c28fd09139b63,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:12Z,Approved COPY per Stage 2B decisions
CIT-SRC-00186,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\B1FS\reserve_grid.csv,extracted_reserve/staging/B1FS/reserve_grid.csv,staging/normalized_rates/reserve/staging/B1FS/reserve_grid.csv,reserve_grid.csv,.csv,33925,041615d112858890653247057cd85163c17fce12d8847b80d393b5345c95a1bb,041615d112858890653247057cd85163c17fce12d8847b80d393b5345c95a1bb,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:12Z,Approved COPY per Stage 2B decisions
CIT-SRC-00187,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\B1MN\reserve_grid.csv,extracted_reserve/staging/B1MN/reserve_grid.csv,staging/normalized_rates/reserve/staging/B1MN/reserve_grid.csv,reserve_grid.csv,.csv,38007,82f18dc77ad17e386abb3167426aea5ece4bca74f9c63258725d67abf96f01f7,82f18dc77ad17e386abb3167426aea5ece4bca74f9c63258725d67abf96f01f7,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:12Z,Approved COPY per Stage 2B decisions
CIT-SRC-00188,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\B1MS\reserve_grid.csv,extracted_reserve/staging/B1MS/reserve_grid.csv,staging/normalized_rates/reserve/staging/B1MS/reserve_grid.csv,reserve_grid.csv,.csv,33993,1f7a84fa8f3bc6c3cc5c0d9e08630324da891c6e75270119cdaa53eafd64f911,1f7a84fa8f3bc6c3cc5c0d9e08630324da891c6e75270119cdaa53eafd64f911,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:12Z,Approved COPY per Stage 2B decisions
CIT-SRC-00189,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\B2FN\reserve_grid.csv,extracted_reserve/staging/B2FN/reserve_grid.csv,staging/normalized_rates/reserve/staging/B2FN/reserve_grid.csv,reserve_grid.csv,.csv,51440,b5fa721e511756e4230b1ce71d768127d9afab5165e712cc00cf44fade810bd1,b5fa721e511756e4230b1ce71d768127d9afab5165e712cc00cf44fade810bd1,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:12Z,Approved COPY per Stage 2B decisions
CIT-SRC-00190,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\B2FS\reserve_grid.csv,extracted_reserve/staging/B2FS/reserve_grid.csv,staging/normalized_rates/reserve/staging/B2FS/reserve_grid.csv,reserve_grid.csv,.csv,51741,6bebe6a80d08f3beeea3cb6148917b074510057f4672ec08a18e6e3173a25221,6bebe6a80d08f3beeea3cb6148917b074510057f4672ec08a18e6e3173a25221,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:12Z,Approved COPY per Stage 2B decisions
CIT-SRC-00191,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\B2MN\reserve_grid.csv,extracted_reserve/staging/B2MN/reserve_grid.csv,staging/normalized_rates/reserve/staging/B2MN/reserve_grid.csv,reserve_grid.csv,.csv,51504,e24ee3ecef611d69ca63bdeeb512e9af07b7ef48447955628e8a9f70018b9153,e24ee3ecef611d69ca63bdeeb512e9af07b7ef48447955628e8a9f70018b9153,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:12Z,Approved COPY per Stage 2B decisions
CIT-SRC-00192,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\B2MS\reserve_grid.csv,extracted_reserve/staging/B2MS/reserve_grid.csv,staging/normalized_rates/reserve/staging/B2MS/reserve_grid.csv,reserve_grid.csv,.csv,51865,74deca6407bd338d7c12ff4c5b84b52cb0727f67aaed6776644d3d8b20cc7b82,74deca6407bd338d7c12ff4c5b84b52cb0727f67aaed6776644d3d8b20cc7b82,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:12Z,Approved COPY per Stage 2B decisions
CIT-SRC-00193,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\BA5N\reserve_grid.csv,extracted_reserve/staging/BA5N/reserve_grid.csv,staging/normalized_rates/reserve/staging/BA5N/reserve_grid.csv,reserve_grid.csv,.csv,218,de503fafbc5749d9cd10e3eeffde11f599f826ebe9166923d48e465310744992,de503fafbc5749d9cd10e3eeffde11f599f826ebe9166923d48e465310744992,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:12Z,Approved COPY per Stage 2B decisions
CIT-SRC-00194,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\BA6B\reserve_grid.csv,extracted_reserve/staging/BA6B/reserve_grid.csv,staging/normalized_rates/reserve/staging/BA6B/reserve_grid.csv,reserve_grid.csv,.csv,222,173fe029cbad7d16be66534c1a653d369254d5bc8df094612bd44c711d83a512,173fe029cbad7d16be66534c1a653d369254d5bc8df094612bd44c711d83a512,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:12Z,Approved COPY per Stage 2B decisions
CIT-SRC-00195,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\BA6N\reserve_grid.csv,extracted_reserve/staging/BA6N/reserve_grid.csv,staging/normalized_rates/reserve/staging/BA6N/reserve_grid.csv,reserve_grid.csv,.csv,106993,e540c5a9785533ea1b10331af3f4ba94110bfbd1a0fed463090c1bd735a4e225,e540c5a9785533ea1b10331af3f4ba94110bfbd1a0fed463090c1bd735a4e225,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:12Z,Approved COPY per Stage 2B decisions
CIT-SRC-00196,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\BLFN\reserve_grid.csv,extracted_reserve/staging/BLFN/reserve_grid.csv,staging/normalized_rates/reserve/staging/BLFN/reserve_grid.csv,reserve_grid.csv,.csv,311400,94f5f429e6acd3cf41255725cf2c2b71e5f220d501f4139c552e7a4f4a748543,94f5f429e6acd3cf41255725cf2c2b71e5f220d501f4139c552e7a4f4a748543,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:12Z,Approved COPY per Stage 2B decisions
CIT-SRC-00197,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\BLFS\reserve_grid.csv,extracted_reserve/staging/BLFS/reserve_grid.csv,staging/normalized_rates/reserve/staging/BLFS/reserve_grid.csv,reserve_grid.csv,.csv,312876,4514aa9a1151787fc9dc134666a5608463f6e808ce22b856a087535fa5dceb5c,4514aa9a1151787fc9dc134666a5608463f6e808ce22b856a087535fa5dceb5c,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:12Z,Approved COPY per Stage 2B decisions
CIT-SRC-00198,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\BLMN\reserve_grid.csv,extracted_reserve/staging/BLMN/reserve_grid.csv,staging/normalized_rates/reserve/staging/BLMN/reserve_grid.csv,reserve_grid.csv,.csv,311814,1dce87d729fa12bb7e09013d1f0621b6b7eceaba1f899b74ddeec2bee0de31f5,1dce87d729fa12bb7e09013d1f0621b6b7eceaba1f899b74ddeec2bee0de31f5,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:12Z,Approved COPY per Stage 2B decisions
CIT-SRC-00199,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\BLMS\reserve_grid.csv,extracted_reserve/staging/BLMS/reserve_grid.csv,staging/normalized_rates/reserve/staging/BLMS/reserve_grid.csv,reserve_grid.csv,.csv,313255,276313487c4136f6654fdcfa804d63040dde9fca32577295b5a9757312eec83e,276313487c4136f6654fdcfa804d63040dde9fca32577295b5a9757312eec83e,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:12Z,Approved COPY per Stage 2B decisions
CIT-SRC-00200,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\BS6N\reserve_grid.csv,extracted_reserve/staging/BS6N/reserve_grid.csv,staging/normalized_rates/reserve/staging/BS6N/reserve_grid.csv,reserve_grid.csv,.csv,211,5ab65880c069baf524ca0389e68a634d069baca10fa0e286ec3a00f186ff95e8,5ab65880c069baf524ca0389e68a634d069baca10fa0e286ec3a00f186ff95e8,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:12Z,Approved COPY per Stage 2B decisions
CIT-SRC-00201,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\CP05\reserve_grid.csv,extracted_reserve/staging/CP05/reserve_grid.csv,staging/normalized_rates/reserve/staging/CP05/reserve_grid.csv,reserve_grid.csv,.csv,432724,1762c3054c7222729c1d344997d041622616fe74d7bb6b981c0bd0f3805a8fe3,1762c3054c7222729c1d344997d041622616fe74d7bb6b981c0bd0f3805a8fe3,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:12Z,Approved COPY per Stage 2B decisions
CIT-SRC-00202,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\CP10\reserve_grid.csv,extracted_reserve/staging/CP10/reserve_grid.csv,staging/normalized_rates/reserve/staging/CP10/reserve_grid.csv,reserve_grid.csv,.csv,427170,6c1de1ac548422a0fafea9ad3816c43a97b94f9fbbed859bc15f3a69c3befd29,6c1de1ac548422a0fafea9ad3816c43a97b94f9fbbed859bc15f3a69c3befd29,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00203,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\CP20\reserve_grid.csv,extracted_reserve/staging/CP20/reserve_grid.csv,staging/normalized_rates/reserve/staging/CP20/reserve_grid.csv,reserve_grid.csv,.csv,422617,e4d66c9ae6d9275806f92321ae493ebf975ac5c241377d740df78194af1a790c,e4d66c9ae6d9275806f92321ae493ebf975ac5c241377d740df78194af1a790c,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00204,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\CPSP\reserve_grid.csv,extracted_reserve/staging/CPSP/reserve_grid.csv,staging/normalized_rates/reserve/staging/CPSP/reserve_grid.csv,reserve_grid.csv,.csv,440026,6345a7b68c1ca74216a7845c2db7437a4f7d3c6f2c897ca0fcf785b98c31f1ec,6345a7b68c1ca74216a7845c2db7437a4f7d3c6f2c897ca0fcf785b98c31f1ec,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00205,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\DPFN\reserve_grid.csv,extracted_reserve/staging/DPFN/reserve_grid.csv,staging/normalized_rates/reserve/staging/DPFN/reserve_grid.csv,reserve_grid.csv,.csv,416368,49204fad752a4ac6dd87161d5318e3f4fc4c639d9d55617baf9c2d27e4619bf5,49204fad752a4ac6dd87161d5318e3f4fc4c639d9d55617baf9c2d27e4619bf5,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00206,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\DPFS\reserve_grid.csv,extracted_reserve/staging/DPFS/reserve_grid.csv,staging/normalized_rates/reserve/staging/DPFS/reserve_grid.csv,reserve_grid.csv,.csv,417863,3513dfead2bddbef0d0e3e9366a6fda343e2b99c6fcbe9dd554e2c084727a98a,3513dfead2bddbef0d0e3e9366a6fda343e2b99c6fcbe9dd554e2c084727a98a,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00207,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\DPMN\reserve_grid.csv,extracted_reserve/staging/DPMN/reserve_grid.csv,staging/normalized_rates/reserve/staging/DPMN/reserve_grid.csv,reserve_grid.csv,.csv,416930,c126167d702513135b75d338fb720dc128e57d608568cbd24758a397b7e11272,c126167d702513135b75d338fb720dc128e57d608568cbd24758a397b7e11272,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00208,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\DPMS\reserve_grid.csv,extracted_reserve/staging/DPMS/reserve_grid.csv,staging/normalized_rates/reserve/staging/DPMS/reserve_grid.csv,reserve_grid.csv,.csv,418310,bc505dbaf90148ea97557b4e520017db56a715ff6df67354616a2ba4b02bff6c,bc505dbaf90148ea97557b4e520017db56a715ff6df67354616a2ba4b02bff6c,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00209,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\DR2G\reserve_grid.csv,extracted_reserve/staging/DR2G/reserve_grid.csv,staging/normalized_rates/reserve/staging/DR2G/reserve_grid.csv,reserve_grid.csv,.csv,396933,b750d9c53f3c90d45f8ec83a03180111f89c2e4cdc2dd452c39860278b089b77,b750d9c53f3c90d45f8ec83a03180111f89c2e4cdc2dd452c39860278b089b77,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00210,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\DR6G\reserve_grid.csv,extracted_reserve/staging/DR6G/reserve_grid.csv,staging/normalized_rates/reserve/staging/DR6G/reserve_grid.csv,reserve_grid.csv,.csv,362650,2bebec99aee4594d1a6f24bc4d0917f9a678fb31371c0fa6417f8ca2e849ffd2,2bebec99aee4594d1a6f24bc4d0917f9a678fb31371c0fa6417f8ca2e849ffd2,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00211,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\DRWG\reserve_grid.csv,extracted_reserve/staging/DRWG/reserve_grid.csv,staging/normalized_rates/reserve/staging/DRWG/reserve_grid.csv,reserve_grid.csv,.csv,429870,d85eb9e82d470445f7511d9d4f26d6a4b46d3c5661f22a6b39d433a0cfa3ca3e,d85eb9e82d470445f7511d9d4f26d6a4b46d3c5661f22a6b39d433a0cfa3ca3e,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00212,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\DX1F\reserve_grid.csv,extracted_reserve/staging/DX1F/reserve_grid.csv,staging/normalized_rates/reserve/staging/DX1F/reserve_grid.csv,reserve_grid.csv,.csv,102613,8a3f94680e6cc9d251b3abe6787491646cb48ba042256734f04abb3262324c4c,8a3f94680e6cc9d251b3abe6787491646cb48ba042256734f04abb3262324c4c,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00213,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\DX1M\reserve_grid.csv,extracted_reserve/staging/DX1M/reserve_grid.csv,staging/normalized_rates/reserve/staging/DX1M/reserve_grid.csv,reserve_grid.csv,.csv,101926,9474bd1936091d277603a81768e8fd266f7f969f875fb206a1c326c5b0fc1a05,9474bd1936091d277603a81768e8fd266f7f969f875fb206a1c326c5b0fc1a05,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00214,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\DX5F\reserve_grid.csv,extracted_reserve/staging/DX5F/reserve_grid.csv,staging/normalized_rates/reserve/staging/DX5F/reserve_grid.csv,reserve_grid.csv,.csv,105396,a9e20f6080c25f5dca68303fd6301c0e67c277e5f1dda2902129022d6fef0d42,a9e20f6080c25f5dca68303fd6301c0e67c277e5f1dda2902129022d6fef0d42,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00215,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\DX5M\reserve_grid.csv,extracted_reserve/staging/DX5M/reserve_grid.csv,staging/normalized_rates/reserve/staging/DX5M/reserve_grid.csv,reserve_grid.csv,.csv,104750,b2795e8d33a696a2b16cb715c959d71a56de3e7ba5500a76bf04c661354c73df,b2795e8d33a696a2b16cb715c959d71a56de3e7ba5500a76bf04c661354c73df,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00216,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\FW5\reserve_grid.csv,extracted_reserve/staging/FW5/reserve_grid.csv,staging/normalized_rates/reserve/staging/FW5/reserve_grid.csv,reserve_grid.csv,.csv,300,c564f6936afcac3fb59bbcacc1ae995bd6e314790014f9d505103bdb9b2b7ffb,c564f6936afcac3fb59bbcacc1ae995bd6e314790014f9d505103bdb9b2b7ffb,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00217,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\GDB\reserve_grid.csv,extracted_reserve/staging/GDB/reserve_grid.csv,staging/normalized_rates/reserve/staging/GDB/reserve_grid.csv,reserve_grid.csv,.csv,399925,b4e077e0c0e5997d6ccc7c31b52eb18501a48a04ca5e6f16faf127343085ba17,b4e077e0c0e5997d6ccc7c31b52eb18501a48a04ca5e6f16faf127343085ba17,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00218,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\HPFN\reserve_grid.csv,extracted_reserve/staging/HPFN/reserve_grid.csv,staging/normalized_rates/reserve/staging/HPFN/reserve_grid.csv,reserve_grid.csv,.csv,416451,79b5ccf63f45f238dd54d9a25749769b4f203f9756bfdc74c4a0d0eb4a26fa27,79b5ccf63f45f238dd54d9a25749769b4f203f9756bfdc74c4a0d0eb4a26fa27,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00219,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\HPFS\reserve_grid.csv,extracted_reserve/staging/HPFS/reserve_grid.csv,staging/normalized_rates/reserve/staging/HPFS/reserve_grid.csv,reserve_grid.csv,.csv,417916,d40dd63a6c8e39d3817a1ec386d74d2ea59e36c81c6475dff73bff333e1830f8,d40dd63a6c8e39d3817a1ec386d74d2ea59e36c81c6475dff73bff333e1830f8,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00220,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\HPMN\reserve_grid.csv,extracted_reserve/staging/HPMN/reserve_grid.csv,staging/normalized_rates/reserve/staging/HPMN/reserve_grid.csv,reserve_grid.csv,.csv,417005,aedd0e67f5d0c1c78cdca3aaa498bf96dfd9aef8854a4068d4eda7ea4343f046,aedd0e67f5d0c1c78cdca3aaa498bf96dfd9aef8854a4068d4eda7ea4343f046,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00221,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\HPMS\reserve_grid.csv,extracted_reserve/staging/HPMS/reserve_grid.csv,staging/normalized_rates/reserve/staging/HPMS/reserve_grid.csv,reserve_grid.csv,.csv,418362,73487f81652b5d86d608b346dbc9b57affafcff7b96a201f3e6ceb25b8b88d3e,73487f81652b5d86d608b346dbc9b57affafcff7b96a201f3e6ceb25b8b88d3e,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00222,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\HR2G\reserve_grid.csv,extracted_reserve/staging/HR2G/reserve_grid.csv,staging/normalized_rates/reserve/staging/HR2G/reserve_grid.csv,reserve_grid.csv,.csv,396973,791a77e344c1d29d1c111da86234f1d236b15207d55bae41e2465daa426b9593,791a77e344c1d29d1c111da86234f1d236b15207d55bae41e2465daa426b9593,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00223,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\HR6G\reserve_grid.csv,extracted_reserve/staging/HR6G/reserve_grid.csv,staging/normalized_rates/reserve/staging/HR6G/reserve_grid.csv,reserve_grid.csv,.csv,362692,9f130ddcee7c807fba6dce0ca9892f6434a4ffcec48ad93a205673b33271f943,9f130ddcee7c807fba6dce0ca9892f6434a4ffcec48ad93a205673b33271f943,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00224,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\HRWG\reserve_grid.csv,extracted_reserve/staging/HRWG/reserve_grid.csv,staging/normalized_rates/reserve/staging/HRWG/reserve_grid.csv,reserve_grid.csv,.csv,429908,c8504140cc6580aa2871ecfe1ad2500a71687192abee0630330db0d1baf42ca6,c8504140cc6580aa2871ecfe1ad2500a71687192abee0630330db0d1baf42ca6,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00225,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\IFF1\reserve_grid.csv,extracted_reserve/staging/IFF1/reserve_grid.csv,staging/normalized_rates/reserve/staging/IFF1/reserve_grid.csv,reserve_grid.csv,.csv,452014,d05eab4cb719235ef71b7334da03fc1a4fbe19e3bf9d50389a38e45e4add9bec,d05eab4cb719235ef71b7334da03fc1a4fbe19e3bf9d50389a38e45e4add9bec,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00226,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\IFF5\reserve_grid.csv,extracted_reserve/staging/IFF5/reserve_grid.csv,staging/normalized_rates/reserve/staging/IFF5/reserve_grid.csv,reserve_grid.csv,.csv,456253,d3334e256c75fcb7a88bec4616af2beb1055c1b701053e3bf500511c95d8dda8,d3334e256c75fcb7a88bec4616af2beb1055c1b701053e3bf500511c95d8dda8,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00227,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\IFFS\reserve_grid.csv,extracted_reserve/staging/IFFS/reserve_grid.csv,staging/normalized_rates/reserve/staging/IFFS/reserve_grid.csv,reserve_grid.csv,.csv,428083,9a1c71e3aaa97cd83cb00ad3a08c9d3a5f706c5a0a57a3ba2b84302e1968209c,9a1c71e3aaa97cd83cb00ad3a08c9d3a5f706c5a0a57a3ba2b84302e1968209c,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00228,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\LBR\reserve_grid.csv,extracted_reserve/staging/LBR/reserve_grid.csv,staging/normalized_rates/reserve/staging/LBR/reserve_grid.csv,reserve_grid.csv,.csv,209,9bde330e59257a44ea2f68db3b2b49f40b5abdd81e9470adee0cbf8e2d711ed4,9bde330e59257a44ea2f68db3b2b49f40b5abdd81e9470adee0cbf8e2d711ed4,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00229,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\LPI2\reserve_grid.csv,extracted_reserve/staging/LPI2/reserve_grid.csv,staging/normalized_rates/reserve/staging/LPI2/reserve_grid.csv,reserve_grid.csv,.csv,70532,cf7e8a03d804a6e461a1d3f98aabbddc9797dd555fcf1988febed86e1322a8cb,cf7e8a03d804a6e461a1d3f98aabbddc9797dd555fcf1988febed86e1322a8cb,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
CIT-SRC-00230,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\extracted_reserve\staging\LPI6\reserve_grid.csv,extracted_reserve/staging/LPI6/reserve_grid.csv,staging/normalized_rates/reserve/staging/LPI6/reserve_grid.csv,reserve_grid.csv,.csv,197812,8aecc725b06b2812030a6d7097824697976d5315201d9c3681c3f1b670e4dc97,8aecc725b06b2812030a6d7097824697976d5315201d9c3681c3f1b670e4dc97,Y,Generated output,derived,UNKNOWN,generated,current,N,,N,2026-07-12T14:57:13Z,Approved COPY per Stage 2B decisions
