PLAN,AGE,CNTL,CV0,CV1,CV2,CV3,CV4,CV5,CV6,CV7,CV8,CV9,GENDER,UWCLASS,BAND,ISSCNTRY,ISSUEST,EFFDATE
261PUA,20,04,634.32,661.18,688.95,717.74,747.69,778.94,811.69,,,,M,00,01,0000,00,19000101
261PUA,21,00,,,,.00,1.32,11.30,21.62,33.50,45.80,58.54,F,00,01,0000,00,19000101
261PUA,21,01,71.72,85.37,99.48,114.07,129.16,144.76,160.89,175.51,190.61,206.19,F,00,01,0000,00,19000101
261PUA,21,02,222.26,238.81,255.83,273.32,291.29,309.73,328.68,348.13,368.11,388.62,F,00,01,0000,00,19000101
261PUA,21,03,409.68,431.31,453.51,476.30,499.71,523.76,548.50,573.96,600.19,627.26,F,00,01,0000,00,19000101
261PUA,21,04,655.21,684.14,714.13,745.29,777.75,811.69,,,,,F,00,01,0000,00,19000101
261PUA,21,00,,,,.00,2.04,12.47,23.26,35.64,48.44,61.68,M,00,01,0000,00,19000101
261PUA,21,01,75.37,89.52,104.14,119.26,134.88,151.01,167.66,182.76,198.31,214.28,M,00,01,0000,00,19000101
261PUA,21,02,230.67,247.48,264.71,282.38,300.49,319.05,338.07,357.55,377.50,397.92,M,00,01,0000,00,19000101
261PUA,21,03,418.82,440.22,462.12,484.55,507.55,531.12,555.33,580.19,605.76,632.11,M,00,01,0000,00,19000101
261PUA,21,04,659.29,687.40,716.55,746.87,778.52,811.69,,,,,M,00,01,0000,00,19000101
261PUA,22,00,,,,.00,2.28,12.71,23.49,35.84,48.63,61.87,F,00,01,0000,00,19000101
261PUA,22,01,75.57,89.74,104.39,119.54,135.20,151.40,168.14,183.41,199.16,215.40,F,00,01,0000,00,19000101
261PUA,22,02,232.13,249.34,267.03,285.19,303.84,323.00,342.67,362.87,383.61,404.91,F,00,01,0000,00,19000101
261PUA,22,03,426.78,449.23,472.28,495.96,520.29,545.32,571.08,597.62,625.00,653.29,F,00,01,0000,00,19000101
261PUA,22,04,682.56,712.92,744.46,777.33,811.69,,,,,,F,00,01,0000,00,19000101
261PUA,22,00,,,,.00,3.11,14.02,25.31,38.17,51.47,65.22,M,00,01,0000,00,19000101
261PUA,22,01,79.43,94.12,109.30,124.99,141.19,157.91,175.15,190.87,207.02,223.59,M,00,01,0000,00,19000101
261PUA,22,02,240.59,258.02,275.89,294.20,312.98,332.21,351.92,372.10,392.76,413.90,M,00,01,0000,00,19000101
261PUA,22,03,435.55,457.71,480.41,503.68,527.54,552.03,577.20,603.09,629.76,657.29,M,00,01,0000,00,19000101
261PUA,22,04,685.76,715.29,746.00,778.07,811.69,,,,,,M,00,01,0000,00,19000101
261PUA,23,00,,,.00,3.32,14.23,25.52,38.37,51.67,65.43,79.67,F,00,01,0000,00,19000101
261PUA,23,01,94.39,109.61,125.35,141.62,158.44,175.82,191.75,208.17,225.10,242.50,F,00,01,0000,00,19000101
261PUA,23,02,260.39,278.77,297.63,317.01,336.90,357.34,378.33,399.88,422.00,444.72,F,00,01,0000,00,19000101
261PUA,23,03,468.05,492.01,516.63,541.96,568.03,594.90,622.62,651.26,680.90,711.64,F,00,01,0000,00,19000101
261PUA,23,04,743.59,776.88,811.69,,,,,,,,F,00,01,0000,00,19000101
261PUA,23,00,,,,.00,4.25,15.67,27.48,40.85,54.67,68.95,M,00,01,0000,00,19000101
261PUA,23,01,83.72,98.97,114.74,131.02,147.83,165.15,183.00,199.33,216.11,233.31,M,00,01,0000,00,19000101
261PUA,23,02,250.94,269.02,287.56,306.55,326.02,345.96,366.39,387.30,408.70,430.61,M,00,01,0000,00,19000101
261PUA,23,03,453.05,476.03,499.59,523.75,548.55,574.05,600.27,627.29,655.18,684.03,M,00,01,0000,00,19000101
261PUA,23,04,713.95,745.09,777.60,811.69,,,,,,,M,00,01,0000,00,19000101
261PUA,24,00,,,.00,4.45,15.87,27.69,41.06,54.90,69.21,84.01,F,00,01,0000,00,19000101
261PUA,24,01,99.31,115.13,131.49,148.40,165.87,183.91,200.53,217.66,235.27,253.38,F,00,01,0000,00,19000101
261PUA,24,02,271.97,291.07,310.68,330.82,351.50,372.74,394.56,416.96,439.95,463.57,F,00,01,0000,00,19000101
261PUA,24,03,487.83,512.77,538.41,564.81,592.03,620.10,649.12,679.15,710.29,742.66,F,00,01,0000,00,19000101
261PUA,24,04,776.41,811.69,,,,,,,,,F,00,01,0000,00,19000101
261PUA,24,00,,,.00,5.47,17.43,29.78,43.68,58.05,72.89,88.24,M,00,01,0000,00,19000101
261PUA,24,01,104.09,120.47,137.37,154.79,172.73,191.19,208.18,225.59,243.44,261.75,M,00,01,0000,00,19000101
261PUA,24,02,280.51,299.75,319.46,339.65,360.33,381.51,403.19,425.38,448.10,471.39,M,00,01,0000,00,19000101
261PUA,24,03,495.25,519.73,544.87,570.70,597.28,624.66,652.94,682.19,712.53,744.11,M,00,01,0000,00,19000101
261PUA,24,04,777.10,811.69,,,,,,,,,M,00,01,0000,00,19000101
261PUA,25,00,,,.00,5.67,17.64,30.02,43.94,58.34,73.23,88.62,F,00,01,0000,00,19000101
261PUA,25,01,104.54,120.99,138.00,155.57,173.72,192.44,209.78,227.62,245.95,264.78,F,00,01,0000,00,19000101
261PUA,25,02,284.11,303.97,324.37,345.32,366.83,388.92,411.61,434.91,458.83,483.41,F,00,01,0000,00,19000101
261PUA,25,03,508.67,534.65,561.41,588.98,617.44,646.85,677.29,708.86,741.69,775.90,F,00,01,0000,00,19000101
261PUA,25,04,811.69,,,,,,,,,,F,00,01,0000,00,19000101
261PUA,25,00,,,.00,6.76,19.27,32.20,46.66,61.61,77.05,93.01,M,00,01,0000,00,19000101
261PUA,25,01,109.50,126.50,144.04,162.10,180.67,199.76,217.40,235.48,254.03,273.04,M,00,01,0000,00,19000101
261PUA,25,02,292.52,312.49,332.96,353.91,375.37,397.34,419.83,442.86,466.46,490.65,M,00,01,0000,00,19000101
261PUA,25,03,515.47,540.95,567.15,594.10,621.88,650.56,680.24,711.03,743.08,776.57,M,00,01,0000,00,19000101
261PUA,25,04,811.69,,,,,,,,,,M,00,01,0000,00,19000101
261PUA,26,00,,,.00,6.99,19.52,32.50,47.00,61.99,77.49,93.51,F,00,01,0000,00,19000101
261PUA,26,01,110.07,127.20,144.89,163.16,182.00,201.43,219.50,238.07,257.15,276.74,F,00,01,0000,00,19000101
261PUA,26,02,296.86,317.53,338.76,360.56,382.95,405.94,429.55,453.80,478.72,504.32,F,00,01,0000,00,19000101
261PUA,26,03,530.67,557.79,585.76,614.61,644.44,675.32,707.35,740.65,775.37,811.69,F,00,01,0000,00,19000101
261PUA,26,00,,,.00,8.11,21.21,34.75,49.80,65.36,81.44,98.05,M,00,01,0000,00,19000101
261PUA,26,01,115.18,132.84,151.03,169.74,188.96,208.70,227.03,245.83,265.10,284.85,M,00,01,0000,00,19000101
261PUA,26,02,305.10,325.85,347.09,368.85,391.13,413.94,437.29,461.23,485.76,510.94,M,00,01,0000,00,19000101
261PUA,26,03,536.80,563.38,590.73,618.92,648.04,678.17,709.44,741.99,776.00,811.69,M,00,01,0000,00,19000101
261PUA,27,00,,,.00,8.38,21.53,35.13,50.23,65.85,81.99,98.68,F,00,01,0000,00,19000101
261PUA,27,01,115.93,133.76,152.16,171.15,190.72,210.87,229.70,249.04,268.90,289.30,F,00,01,0000,00,19000101
261PUA,27,02,310.26,331.78,353.89,376.60,399.92,423.86,448.46,473.73,499.71,526.43,F,00,01,0000,00,19000101
261PUA,27,03,553.95,582.33,611.61,641.88,673.22,705.74,739.55,774.81,811.69,,F,00,01,0000,00,19000101
261PUA,27,00,,,.00,9.54,23.26,37.44,53.13,69.34,86.08,103.35,M,00,01,0000,00,19000101
261PUA,27,01,121.16,139.49,158.35,177.73,197.63,218.05,237.12,256.66,276.70,297.24,M,00,01,0000,00,19000101
261PUA,27,02,318.29,339.84,361.92,384.52,407.67,431.37,455.67,480.57,506.13,532.38,M,00,01,0000,00,19000101
261PUA,27,03,559.37,587.15,615.78,645.36,675.97,707.74,740.83,775.40,811.69,,M,00,01,0000,00,19000101
261PUA,28,00,,,.00,9.87,23.65,37.90,53.65,69.93,86.76,104.16,F,00,01,0000,00,19000101
261PUA,28,01,122.13,140.69,159.84,179.57,199.89,220.79,240.41,260.56,281.26,302.52,F,00,01,0000,00,19000101
261PUA,28,02,324.36,346.80,369.84,393.50,417.81,442.77,468.42,494.79,521.92,549.87,F,00,01,0000,00,19000101
261PUA,28,03,578.67,608.41,639.16,670.99,704.02,738.38,774.20,811.69,,,F,00,01,0000,00,19000101
261PUA,28,00,,,.00,11.04,25.42,40.29,56.65,73.54,90.97,108.94,M,00,01,0000,00,19000101
261PUA,28,01,127.44,146.47,166.02,186.10,206.70,227.85,247.69,268.03,288.88,310.25,M,00,01,0000,00,19000101
261PUA,28,02,332.13,354.55,377.50,401.00,425.08,449.75,475.05,501.01,527.68,555.10,M,00,01,0000,00,19000101
261PUA,28,03,583.33,612.44,642.50,673.63,705.94,739.59,774.77,811.69,,,M,00,01,0000,00,19000101
261PUA,29,00,,,.00,11.43,25.89,40.84,57.27,74.26,91.82,109.96,F,00,01,0000,00,19000101
261PUA,29,01,128.69,148.01,167.93,188.43,209.52,231.21,251.67,272.69,294.28,316.46,F,00,01,0000,00,19000101
261PUA,29,02,339.24,362.64,386.67,411.35,436.71,462.77,489.55,517.12,545.51,574.79,F,00,01,0000,00,19000101
261PUA,29,03,605.01,636.26,668.62,702.20,737.13,773.56,811.69,,,,F,00,01,0000,00,19000101
261PUA,29,00,,,.00,12.63,27.72,43.30,60.37,77.97,96.12,114.81,M,00,01,0000,00,19000101
261PUA,29,01,134.03,153.77,174.05,194.85,216.21,238.13,258.80,279.98,301.68,323.92,M,00,01,0000,00,19000101
261PUA,29,02,346.70,370.02,393.91,418.37,443.45,469.17,495.56,522.68,550.56,579.27,M,00,01,0000,00,19000101
261PUA,29,03,608.88,639.46,671.13,704.02,738.27,774.09,811.69,,,,M,00,01,0000,00,19000101
261PUA,30,00,,,.00,13.09,28.27,43.96,61.12,78.86,97.19,116.11,F,00,01,0000,00,19000101
261PUA,30,01,135.63,155.75,176.46,197.77,219.67,242.19,263.55,285.49,308.02,331.17,F,00,01,0000,00,19000101
261PUA,30,02,354.95,379.38,404.47,430.25,456.73,483.97,512.00,540.87,570.64,601.38,F,00,01,0000,00,19000101
261PUA,30,03,633.16,666.08,700.25,735.79,772.88,811.69,,,,,F,00,01,0000,00,19000101
261PUA,30,00,,,.00,14.33,30.16,46.51,64.31,82.66,101.55,120.98,M,00,01,0000,00,19000101
261PUA,30,01,140.94,161.44,182.47,204.05,226.21,248.95,270.48,292.55,315.16,338.32,M,00,01,0000,00,19000101
261PUA,30,02,362.04,386.33,411.22,436.73,462.89,489.75,517.34,545.72,574.94,605.08,M,00,01,0000,00,19000101
261PUA,30,03,636.22,668.47,701.97,736.87,773.36,811.69,,,,,M,00,01,0000,00,19000101
261PUA,31,00,,,.00,14.85,30.79,47.28,65.22,83.76,102.89,122.63,F,00,01,0000,00,19000101
261PUA,31,01,142.98,163.92,185.46,207.61,230.37,253.78,276.09,299.01,322.56,346.75,F,00,01,0000,00,19000101
261PUA,31,02,371.60,397.12,423.34,450.29,478.00,506.52,535.90,566.20,597.50,629.85,F,00,01,0000,00,19000101
261PUA,31,03,663.37,698.17,734.37,772.15,811.69,,,,,,F,00,01,0000,00,19000101
261PUA,31,00,,,.00,.04,16.14,32.76,49.90,68.47,87.59,107.25,M,00,01,0000,00,19000101
261PUA,31,01,127.45,148.19,169.47,191.31,213.72,236.73,260.34,282.80,305.81,329.38,M,00,01,0000,00,19000101
261PUA,31,02,353.52,378.25,403.58,429.55,456.19,483.54,511.64,540.55,570.32,601.03,M,00,01,0000,00,19000101
261PUA,31,03,632.76,665.63,699.78,735.37,772.59,811.69,,,,,M,00,01,0000,00,19000101
261PUA,32,00,,,.00,.50,16.72,33.49,50.81,69.58,88.95,108.93,F,00,01,0000,00,19000101
261PUA,32,01,129.53,150.73,172.54,194.96,218.00,241.69,266.05,289.38,313.35,337.98,F,00,01,0000,00,19000101
261PUA,32,02,363.27,389.26,415.96,443.40,471.62,500.67,530.60,561.47,593.35,626.32,F,00,01,0000,00,19000101
261PUA,32,03,660.48,695.94,732.85,771.36,811.69,,,,,,F,00,01,0000,00,19000101
261PUA,32,00,,,.00,1.14,18.06,35.51,53.49,72.86,92.78,113.24,M,00,01,0000,00,19000101
261PUA,32,01,134.25,155.80,177.92,200.63,223.93,247.84,272.37,295.81,319.81,344.41,M,00,01,0000,00,19000101
261PUA,32,02,369.60,395.41,421.88,449.03,476.90,505.55,535.02,565.37,596.69,629.06,M,00,01,0000,00,19000101
261PUA,32,03,662.60,697.44,733.76,771.76,811.69,,,,,,M,00,01,0000,00,19000101
261PUA,33,00,,,.00,1.66,18.73,36.36,54.59,74.22,94.47,115.35,F,00,01,0000,00,19000101
261PUA,33,01,136.83,158.93,181.65,205.00,229.00,253.68,279.06,303.49,328.58,354.35,F,00,01,0000,00,19000101
261PUA,33,02,380.84,408.05,436.02,464.79,494.40,524.91,556.39,588.90,622.53,657.38,F,00,01,0000,00,19000101
261PUA,33,03,693.56,731.22,770.53,811.69,,,,,,,F,00,01,0000,00,19000101
261PUA,33,00,,,.00,2.32,20.09,38.41,57.26,77.46,98.21,119.51,M,00,01,0000,00,19000101
261PUA,33,01,141.37,163.81,186.83,210.46,234.70,259.57,285.08,309.56,334.64,360.33,M,00,01,0000,00,19000101
261PUA,33,02,386.66,413.65,441.35,469.78,499.01,529.09,560.07,592.04,625.09,659.34,M,00,01,0000,00,19000101
261PUA,33,03,694.93,732.04,770.88,811.69,,,,,,,M,00,01,0000,00,19000101
261PUA,34,00,,,.00,2.90,20.87,39.44,58.60,79.15,100.33,122.13,F,00,01,0000,00,19000101
261PUA,34,01,144.55,167.60,191.29,215.65,240.68,266.43,292.90,318.49,344.79,371.80,F,00,01,0000,00,19000101
261PUA,34,02,399.56,428.10,457.45,487.68,518.82,550.94,584.13,618.47,654.05,691.00,F,00,01,0000,00,19000101
261PUA,34,03,729.47,769.63,811.69,,,,,,,,F,00,01,0000,00,19000101
261PUA,34,00,,,.00,3.55,22.23,41.45,61.21,82.28,103.91,126.11,M,00,01,0000,00,19000101
261PUA,34,01,148.88,172.26,196.24,220.86,246.11,272.00,298.56,324.16,350.39,377.26,M,00,01,0000,00,19000101
261PUA,34,02,404.82,433.10,462.15,492.00,522.73,554.38,587.05,620.83,655.85,692.24,M,00,01,0000,00,19000101
261PUA,34,03,730.20,769.93,811.69,,,,,,,,M,00,01,0000,00,19000101
261PUA,35,00,,,.00,4.24,23.18,42.72,62.88,84.40,106.54,129.32,F,00,01,0000,00,19000101
261PUA,35,01,152.74,176.80,201.54,226.97,253.12,280.01,307.65,334.50,362.08,390.44,F,00,01,0000,00,19000101
261PUA,35,02,419.58,449.57,480.44,512.26,545.09,579.00,614.10,650.47,688.25,727.59,F,00,01,0000,00,19000101
261PUA,35,03,768.66,811.69,,,,,,,,,F,00,01,0000,00,19000101
261PUA,35,00,,,.00,4.85,24.47,44.64,65.35,87.34,109.90,133.06,M,00,01,0000,00,19000101
261PUA,35,01,156.82,181.21,206.23,231.90,258.22,285.21,312.90,339.70,367.17,395.34,M,00,01,0000,00,19000101
261PUA,35,02,424.25,453.94,484.47,515.89,548.27,581.69,616.26,652.09,689.35,728.21,M,00,01,0000,00,19000101
261PUA,35,03,768.90,811.69,,,,,,,,,M,00,01,0000,00,19000101
261PUA,36,00,,,.00,5.67,25.63,46.21,67.43,89.95,113.12,136.94,F,00,01,0000,00,19000101
261PUA,36,01,161.42,186.58,212.45,239.04,266.39,294.50,323.41,351.61,380.60,410.41,F,00,01,0000,00,19000101
261PUA,36,02,441.07,472.65,505.19,538.77,573.48,609.39,646.62,685.29,725.56,767.62,F,00,01,0000,00,19000101
261PUA,36,03,811.69,,,,,,,,,,F,00,01,0000,00,19000101
261PUA,36,00,,,.00,6.21,26.82,47.98,69.70,92.67,116.24,140.44,M,00,01,0000,00,19000101
261PUA,36,01,165.26,190.73,216.85,243.65,271.13,299.31,328.21,356.31,385.14,414.73,M,00,01,0000,00,19000101
261PUA,36,02,445.12,476.37,508.54,541.70,575.93,611.34,648.06,686.24,726.08,767.81,M,00,01,0000,00,19000101
261PUA,36,03,811.69,,,,,,,,,,M,00,01,0000,00,19000101
261PUA,37,00,,,.00,7.18,28.23,49.92,72.24,95.84,120.10,145.03,F,00,01,0000,00,19000101
261PUA,37,01,170.66,197.01,224.10,251.95,280.59,310.03,340.31,369.98,400.50,431.90,F,00,01,0000,00,19000101
261PUA,37,02,464.23,497.56,531.96,567.51,604.30,642.45,682.09,723.37,766.50,811.69,F,00,01,0000,00,19000101
261PUA,37,00,,,.00,7.62,29.28,51.49,74.28,98.31,122.97,148.28,M,00,01,0000,00,19000101
261PUA,37,01,174.25,200.88,228.20,256.21,284.93,314.39,344.62,374.15,404.47,435.61,M,00,01,0000,00,19000101
261PUA,37,02,467.65,500.62,534.62,569.72,606.04,643.71,682.89,723.78,766.62,811.69,M,00,01,0000,00,19000101
261PUA,38,00,,,.00,8.79,31.00,53.85,77.34,102.09,127.52,153.67,F,00,01,0000,00,19000101
261PUA,38,01,180.55,208.18,236.59,265.81,295.84,326.73,358.50,389.79,421.98,455.13,F,00,01,0000,00,19000101
261PUA,38,02,489.31,524.59,561.06,598.81,637.95,678.63,721.01,765.28,811.69,,F,00,01,0000,00,19000101
261PUA,38,00,,,.00,9.10,31.86,55.20,79.15,104.33,130.17,156.68,M,00,01,0000,00,19000101
261PUA,38,01,183.87,211.76,240.36,269.68,299.76,330.62,362.31,393.41,425.37,458.24,M,00,01,0000,00,19000101
261PUA,38,02,492.09,526.99,563.03,600.33,639.02,679.28,721.31,765.35,811.69,,M,00,01,0000,00,19000101
261PUA,39,00,,,.00,10.51,33.93,58.02,82.78,108.79,135.53,163.01,F,00,01,0000,00,19000101
261PUA,39,01,191.27,220.33,250.20,280.92,312.51,345.00,378.44,411.47,445.49,480.57,F,00,01,0000,00,19000101
261PUA,39,02,516.79,554.22,592.98,633.18,674.96,718.50,763.99,811.69,,,F,00,01,0000,00,19000101
261PUA,39,00,,,.00,10.66,34.61,59.18,84.38,110.80,137.91,165.71,M,00,01,0000,00,19000101
261PUA,39,01,194.23,223.47,253.46,284.22,315.78,348.18,381.47,414.31,448.08,482.87,M,00,01,0000,00,19000101
261PUA,39,02,518.74,555.80,594.16,633.96,675.38,718.64,763.97,811.69,,,M,00,01,0000,00,19000101
261PUA,40,00,,,.00,12.32,37.06,62.47,88.59,115.98,144.14,173.09,F,00,01,0000,00,19000101
261PUA,40,01,202.86,233.46,264.93,297.30,330.59,364.85,400.13,435.09,471.15,508.37,F,00,01,0000,00,19000101
261PUA,40,02,546.85,586.70,628.04,671.01,715.80,762.60,811.69,,,,F,00,01,0000,00,19000101
261PUA,40,00,,,.00,12.34,37.57,63.46,90.02,117.78,146.26,175.47,M,00,01,0000,00,19000101
261PUA,40,01,205.42,236.14,267.65,299.97,333.16,367.26,402.34,437.09,472.90,509.83,M,00,01,0000,00,19000101
261PUA,40,02,547.98,587.49,628.49,671.17,715.74,762.48,811.69,,,,M,00,01,0000,00,19000101
261PUA,41,00,,,.00,14.26,40.39,67.25,94.85,123.74,153.46,184.01,F,00,01,0000,00,19000101
261PUA,41,01,215.42,247.72,280.93,315.10,350.27,386.49,423.82,460.93,499.24,538.86,F,00,01,0000,00,19000101
261PUA,41,02,579.90,622.47,666.73,712.87,761.10,811.69,,,,,F,00,01,0000,00,19000101
261PUA,41,00,,,.00,14.15,40.79,68.11,96.15,125.39,155.38,186.14,M,00,01,0000,00,19000101
261PUA,41,01,217.68,250.04,283.23,317.32,352.35,388.38,425.48,462.36,500.40,539.72,M,00,01,0000,00,19000101
261PUA,41,02,580.43,622.70,666.71,712.68,760.90,811.69,,,,,M,00,01,0000,00,19000101
261PUA,42,00,,,.00,16.34,44.00,72.43,101.66,132.20,163.61,195.90,F,00,01,0000,00,19000101
261PUA,42,01,229.11,263.27,298.40,334.56,371.81,410.20,449.82,489.33,530.18,572.50,F,00,01,0000,00,19000101
