PLAN,AGE,CNTL,CV0,CV1,CV2,CV3,CV4,CV5,CV6,CV7,CV8,CV9,GENDER,UWCLASS,BAND,ISSCNTRY,ISSUEST,EFFDATE
10RW8A,14,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,14,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,14,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,14,06,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,14,07,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,14,08,.00,.00,.00,.00,.00,,,,,,0,00,00,0000,00,19000101
10RW8A,15,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,15,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,15,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,15,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,15,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,15,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,15,06,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,15,07,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,15,08,.00,.00,.00,.00,,,,,,,0,00,00,0000,00,19000101
10RW8A,16,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,16,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,16,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,16,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,16,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,16,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,16,06,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,16,07,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,16,08,.00,.00,.00,,,,,,,,0,00,00,0000,00,19000101
10RW8A,17,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,17,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,17,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,17,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,17,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,17,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,17,06,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,17,07,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,17,08,.00,.00,,,,,,,,,0,00,00,0000,00,19000101
10RW8A,18,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,18,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,18,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,18,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,18,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,18,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,18,06,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,18,07,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,18,08,.00,,,,,,,,,,0,00,00,0000,00,19000101
10RW8A,19,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,19,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,19,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,19,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,19,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,19,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,19,06,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,19,07,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,20,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,20,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,20,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,20,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,20,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,20,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,20,06,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,20,07,.00,.00,.00,.00,.00,.00,.00,.00,.00,,0,00,00,0000,00,19000101
10RW8A,21,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,21,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,21,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,21,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,21,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,21,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,21,06,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,21,07,.00,.00,.00,.00,.00,.00,.00,.00,,,0,00,00,0000,00,19000101
10RW8A,22,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,22,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,22,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,22,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,22,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,22,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,22,06,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,22,07,.00,.00,.00,.00,.00,.00,.00,,,,0,00,00,0000,00,19000101
10RW8A,23,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,23,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,23,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,23,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,23,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,23,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,23,06,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,23,07,.00,.00,.00,.00,.00,.00,,,,,0,00,00,0000,00,19000101
10RW8A,24,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,24,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,24,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,24,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,24,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,24,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,24,06,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,24,07,.00,.00,.00,.00,.00,,,,,,0,00,00,0000,00,19000101
10RW8A,25,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,25,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,25,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,25,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,25,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,25,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,25,06,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,25,07,.00,.00,.00,.00,,,,,,,0,00,00,0000,00,19000101
10RW8A,26,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,26,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,26,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,26,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,26,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,26,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,26,06,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,26,07,.00,.00,.00,,,,,,,,0,00,00,0000,00,19000101
10RW8A,27,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,27,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,27,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,27,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,27,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,27,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,27,06,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,27,07,.00,.00,,,,,,,,,0,00,00,0000,00,19000101
10RW8A,28,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,28,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,28,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,28,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,28,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,28,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,28,06,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,28,07,.00,,,,,,,,,,0,00,00,0000,00,19000101
10RW8A,29,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,29,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,29,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,29,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,29,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,29,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,29,06,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,30,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,30,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,30,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,30,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,30,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,30,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,30,06,.00,.00,.00,.00,.00,.00,.00,.00,.00,,0,00,00,0000,00,19000101
10RW8A,31,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,31,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,31,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,31,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,31,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,31,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,31,06,.00,.00,.00,.00,.00,.00,.00,.00,,,0,00,00,0000,00,19000101
10RW8A,32,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,32,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,32,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,32,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,32,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,32,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,32,06,.00,.00,.00,.00,.00,.00,.00,,,,0,00,00,0000,00,19000101
10RW8A,33,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,33,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,33,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,33,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,33,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,33,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,33,06,.00,.00,.00,.00,.00,.00,,,,,0,00,00,0000,00,19000101
10RW8A,34,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,34,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,34,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,34,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,34,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,34,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,34,06,.00,.00,.00,.00,.00,,,,,,0,00,00,0000,00,19000101
10RW8A,35,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,35,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,35,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,35,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,35,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,35,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,35,06,.00,.00,.00,.00,,,,,,,0,00,00,0000,00,19000101
10RW8A,36,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,36,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,36,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,36,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,36,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,36,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,36,06,.00,.00,.00,,,,,,,,0,00,00,0000,00,19000101
10RW8A,37,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,37,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,37,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,37,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,37,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,37,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,37,06,.00,.00,,,,,,,,,0,00,00,0000,00,19000101
10RW8A,38,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,38,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,38,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,38,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,38,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,38,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,38,06,.00,,,,,,,,,,0,00,00,0000,00,19000101
10RW8A,39,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,39,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,39,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,39,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,39,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,39,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,40,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,40,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,40,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,40,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,40,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,40,05,.00,.00,.00,.00,.00,.00,.00,.00,.00,,0,00,00,0000,00,19000101
10RW8A,41,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,41,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,41,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,41,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,41,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,41,05,.00,.00,.00,.00,.00,.00,.00,.00,,,0,00,00,0000,00,19000101
10RW8A,42,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,42,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,42,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,42,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,42,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,42,05,.00,.00,.00,.00,.00,.00,.00,,,,0,00,00,0000,00,19000101
10RW8A,43,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,43,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,43,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,43,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,43,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,43,05,.00,.00,.00,.00,.00,.00,,,,,0,00,00,0000,00,19000101
10RW8A,44,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,44,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,44,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,44,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,44,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,44,05,.00,.00,.00,.00,.00,,,,,,0,00,00,0000,00,19000101
10RW8A,45,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,45,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,45,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,45,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,45,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,45,05,.00,.00,.00,.00,,,,,,,0,00,00,0000,00,19000101
10RW8A,46,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,46,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,46,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,46,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,46,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,46,05,.00,.00,.00,,,,,,,,0,00,00,0000,00,19000101
10RW8A,47,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,47,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,47,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,47,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,47,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,47,05,.00,.00,,,,,,,,,0,00,00,0000,00,19000101
10RW8A,48,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,48,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,48,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,48,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,48,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,48,05,.00,,,,,,,,,,0,00,00,0000,00,19000101
10RW8A,49,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,49,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,49,02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,49,03,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,49,04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,50,00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
10RW8A,50,01,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,00,00,0000,00,19000101
